vehicle_id,vehicle_type,distance_km,avg_speed_kmph,load_kg,traffic_index,road_gradient,weather,fuel_consumed_l
TS11-OW-9996,bus,42.3,46.0,3847,0.831,0.0228,clear,31.22
TS09-TP-5713,truck,53.1,69.8,5208,0.522,0.0185,clear,30.5
TS08-RG-2748,truck,42.5,38.2,3410,0.745,-0.0148,clear,20.64
TS08-AY-3310,van,51.6,57.4,301,0.889,0.0684,clear,17.22
TS10-LI-3052,bus,23.5,31.7,2326,0.134,0.0089,clear,13.77
TS11-NL-6920,bus,12.0,67.0,3147,0.721,0.0105,clear,7.34
TS11-RM-9042,truck,23.7,40.4,7611,0.328,0.0558,fog,16.1
TS11-ZC-9015,bus,49.5,16.6,4419,0.278,0.0687,rain,51.9
TS07-QR-2851,bus,10.5,92.3,826,0.963,0.0289,clear,8.59
TS07-YX-2573,bus,39.4,82.0,1948,0.206,0.0933,clear,28.38
TS10-DO-3857,van,59.3,37.2,1661,0.915,-0.0006,fog,22.0
TS10-OM-7132,truck,54.0,22.8,3719,0.824,0.0433,clear,42.7
TS09-AP-8001,ev_van,41.3,73.0,212,0.879,0.0541,fog,4.81
TS09-EA-3668,truck,48.2,30.3,7494,0.586,0.0541,fog,39.93
TS10-IY-3991,bus,9.6,62.3,5443,0.585,0.0588,fog,7.93
TS09-TP-1368,truck,31.4,76.7,7405,0.403,0.0561,clear,21.95
TS07-FW-1200,bus,33.3,34.6,2686,0.401,0.075,clear,25.36
TS07-UQ-9852,truck,47.6,35.6,6700,0.851,0.0777,rain,43.13
TS08-RD-6310,ev_van,19.1,17.1,1830,0.388,0.0973,clear,3.5
TS07-XK-3294,bus,9.1,38.5,3168,0.487,0.0928,clear,7.47
TS11-BU-5589,van,42.8,61.6,416,0.996,0.0424,clear,14.67
TS10-GW-5059,truck,31.1,24.9,1509,0.354,0.0647,rain,20.61
TS09-LH-3869,truck,51.0,91.1,2058,0.823,0.0283,clear,35.61
TS07-MM-4420,bus,30.4,72.0,5396,0.277,0.0581,clear,23.04
TS11-CX-8799,bus,51.2,28.9,4059,0.025,-0.0191,rain,28.56
TS07-SF-1371,bus,31.9,56.0,5902,0.593,0.0241,clear,23.11
TS11-DH-1868,ev_van,47.6,44.5,1503,0.479,0.0897,rain,6.99
TS07-BV-1531,van,44.1,43.7,437,0.787,0.061,rain,16.08
TS10-EX-8629,ev_van,18.2,58.5,1299,0.004,-0.0179,fog,1.35
TS10-VH-8047,truck,20.6,21.0,1072,0.071,0.0427,rain,11.41
TS08-PX-7510,van,54.3,29.9,2724,0.86,0.0239,clear,26.19
TS08-TW-9002,van,16.2,24.4,980,0.481,0.0771,fog,7.34
TS10-TU-7627,van,42.8,26.4,752,0.506,-0.0062,clear,12.21
TS07-UE-6006,ev_van,11.3,66.4,1377,0.225,0.0525,rain,1.22
TS08-FH-1760,van,46.0,94.7,2460,0.926,0.0654,clear,30.43
TS09-KK-1825,ev_van,15.7,66.0,1374,0.914,0.0515,rain,2.35
TS10-EW-1214,van,36.9,93.7,307,0.517,0.0129,clear,13.58
TS07-HK-9729,truck,35.2,59.9,5995,0.218,0.0752,clear,21.36
TS09-JV-3167,van,14.6,35.5,295,0.983,0.0752,clear,5.74
TS11-KI-3711,bus,31.0,84.4,3705,0.892,0.0233,clear,28.6
TS07-RP-6709,ev_van,53.1,17.6,1619,0.521,0.012,clear,7.58
TS10-AW-5601,van,41.8,20.5,784,0.626,0.0597,rain,19.59
TS10-AT-7095,truck,59.6,90.7,3683,0.44,0.0241,clear,38.24
TS08-YQ-9166,truck,47.7,66.0,248,0.206,0.0214,rain,19.09
TS11-FZ-7683,truck,39.7,89.1,2413,0.681,0.0341,rain,28.88
TS07-UL-8778,bus,35.1,23.0,3792,0.669,0.035,clear,32.79
TS07-GJ-5057,truck,56.4,75.8,2417,0.547,0.0796,fog,39.49
TS10-FS-1218,van,33.0,31.5,333,0.814,0.0943,clear,13.78
TS08-RG-4882,van,26.0,40.5,2088,0.452,0.0656,clear,10.33
TS10-GZ-8623,van,50.6,86.6,2279,0.861,-0.0094,clear,21.41
TS11-MI-9950,truck,56.6,46.1,6931,0.217,0.0205,rain,29.52
TS10-UE-8822,bus,30.3,67.7,5278,0.962,0.0028,clear,22.66
TS09-UV-1953,truck,10.8,85.6,4071,0.205,0.0596,clear,7.2
TS07-BQ-9234,ev_van,37.7,84.3,1137,0.16,0.0518,clear,4.58
TS07-DM-4520,truck,45.2,12.7,4770,0.603,0.0979,rain,51.08
TS07-PX-2906,truck,24.3,25.1,6383,0.093,0.0337,rain,16.88
TS07-FE-5195,truck,45.6,88.2,3908,0.168,-0.0073,clear,23.32
TS07-JD-7088,van,33.3,58.7,2986,0.729,0.0518,clear,13.96
TS09-BB-5398,truck,20.2,51.9,5173,0.308,0.024,rain,11.08
TS09-EI-6459,van,38.9,17.4,1063,0.8,0.0014,fog,16.55
TS09-DK-2778,van,25.2,14.1,2422,0.156,0.0245,clear,11.58
TS11-UI-3116,van,47.8,91.1,622,0.385,0.0086,rain,16.27
TS07-TX-3457,truck,3.2,51.3,7499,0.386,0.0037,clear,1.66
TS10-GX-3692,truck,49.6,77.3,2855,0.48,0.038,clear,28.73
TS07-WY-4574,bus,20.5,30.3,4173,0.41,0.0772,clear,18.0
TS11-GH-5829,truck,57.7,31.7,5077,0.387,0.0863,rain,44.93
TS10-KU-8110,van,46.3,58.5,468,0.328,0.0112,rain,11.78
TS07-ZE-5738,bus,16.7,84.7,4385,0.015,0.0338,clear,11.58
TS09-LD-4086,bus,58.8,36.0,2009,0.617,0.0811,rain,46.49
TS07-ZD-5349,truck,31.5,39.3,3173,0.473,0.0986,clear,20.34
TS08-EK-9721,van,32.8,57.7,470,0.373,0.082,clear,9.96
TS09-YV-4921,truck,54.8,15.3,6519,0.211,0.0393,rain,47.34
TS11-JN-7123,van,55.3,43.4,2609,0.891,0.0844,clear,27.79
TS09-VE-5486,truck,42.7,58.2,1247,0.238,0.0648,fog,19.94
TS10-IW-3712,ev_van,58.8,12.4,2069,0.921,-0.0064,rain,11.01
TS08-IR-2062,van,21.7,65.0,2714,0.217,-0.0099,rain,6.8
TS07-UF-1944,truck,16.2,16.2,959,0.971,0.0924,clear,15.0
TS08-KA-8513,truck,4.7,71.8,7980,0.42,0.0909,rain,4.13
TS07-KF-3652,truck,22.7,78.5,235,0.533,0.035,clear,11.02
TS07-YY-2138,truck,37.4,81.6,6771,0.299,0.0594,clear,27.28
TS07-XK-1558,truck,20.4,67.9,4555,0.939,0.0166,clear,12.26
TS07-KO-6684,ev_van,36.0,58.6,2402,0.283,0.0642,rain,4.92
TS07-JG-5810,van,5.8,37.5,1147,0.73,0.0335,rain,2.4
TS08-FV-6120,truck,23.2,47.2,3015,0.02,0.0218,clear,9.49
TS09-DB-8164,van,45.6,19.2,2553,0.559,0.0329,clear,22.42
TS11-PB-5336,truck,8.9,70.7,5743,0.742,0.0347,clear,5.87
TS08-BD-5497,ev_van,43.7,14.0,1581,0.471,0.0931,fog,8.97
TS09-OS-3390,truck,46.5,46.3,5226,0.643,0.0862,rain,35.57
TS08-RF-1690,van,35.4,54.0,2111,0.768,0.0033,clear,11.21
TS11-FD-7637,van,53.5,66.0,334,0.5,0.0134,fog,14.42
TS09-DW-3209,truck,57.4,40.5,1119,0.218,0.0159,rain,23.14
TS10-QV-7558,truck,5.0,48.8,1614,0.397,-0.0186,rain,1.87
TS10-BY-2139,bus,41.7,60.8,1225,0.731,0.0437,clear,26.89
TS08-LH-6334,ev_van,16.5,88.6,2139,0.271,0.0379,clear,2.42
TS07-LJ-6822,bus,26.3,67.8,2488,0.632,-0.005,clear,15.3
TS09-TE-9544,van,38.5,33.1,1570,0.148,0.0988,rain,15.68
TS08-JO-2467,van,43.6,82.3,450,0.93,0.0714,clear,17.64
TS11-GY-2333,van,50.9,16.6,2638,0.603,0.002,rain,25.5
TS11-KP-8852,bus,43.2,34.6,260,0.468,0.0646,fog,30.04
TS07-JY-2339,bus,47.3,21.0,683,0.812,0.0209,clear,33.39
TS07-NA-9926,van,37.1,49.1,2474,0.797,0.0559,clear,16.69
TS11-EE-8000,truck,9.7,64.9,1219,0.097,0.0365,clear,3.9
TS09-VZ-4611,ev_van,4.2,56.1,2025,0.307,-0.0033,rain,0.43
TS08-QQ-4890,truck,33.2,79.3,2933,0.459,0.0352,clear,18.67
TS08-GN-4834,truck,43.8,59.1,6254,0.341,0.0954,clear,28.48
TS09-CW-7361,van,9.2,31.3,341,0.317,0.0698,clear,3.04
TS11-VQ-3766,truck,27.5,56.5,2862,0.352,0.0552,clear,14.31
TS10-OY-3089,truck,17.6,73.0,3954,0.142,0.0812,clear,10.24
TS07-DE-6971,truck,35.3,53.7,5080,0.119,0.0794,clear,19.81
TS07-DK-8037,bus,25.3,48.7,5050,0.26,0.0866,rain,20.41
TS09-HH-8365,van,14.5,55.9,885,0.07,-0.0069,clear,3.2
TS09-JU-4319,truck,3.3,57.5,5339,0.51,-0.0045,clear,1.61
TS08-TI-5591,truck,21.3,37.8,1384,0.153,0.0759,fog,11.73
TS10-FD-8652,bus,32.4,82.9,4812,0.068,0.0994,clear,27.41
TS08-IP-1924,ev_van,56.0,29.2,2346,0.837,0.0475,clear,9.69
TS07-KZ-6165,truck,16.0,14.7,569,0.588,0.0957,clear,13.34
TS09-PW-8519,ev_van,32.2,73.5,384,0.898,0.0595,clear,4.0
TS07-OO-3013,ev_van,35.3,81.9,2011,0.983,-0.0098,rain,5.49
TS11-GV-1907,truck,40.0,65.3,7066,0.594,0.0912,rain,32.37
TS10-TN-1953,van,21.7,50.9,2015,0.796,0.0807,rain,10.05
TS07-PW-6371,van,8.7,92.9,1491,0.16,0.0443,fog,3.61
TS07-UL-1671,bus,55.5,42.8,4661,0.698,0.0693,rain,50.94
TS08-FZ-9185,bus,57.3,45.7,1938,0.55,0.0222,clear,32.28
TS07-OA-5118,van,28.0,61.1,2977,0.676,0.0539,rain,12.85
TS07-TB-9121,van,36.1,47.7,2574,0.105,0.0296,rain,12.16
TS08-GX-9112,van,4.7,58.1,2684,0.936,0.0433,rain,2.14
TS07-CW-9798,ev_van,5.7,92.2,2166,0.417,0.0564,clear,0.94
TS09-ED-3395,bus,7.4,31.7,5611,0.776,-0.0135,fog,5.82
TS10-CQ-8232,van,45.1,24.3,381,0.991,-0.0085,clear,16.47
TS07-ZZ-3672,ev_van,16.0,47.2,2290,0.873,-0.0101,rain,2.09
TS07-IG-3510,truck,13.5,53.8,2139,0.312,0.0514,clear,6.16
TS11-EI-8086,truck,3.5,71.2,3002,0.402,0.0295,rain,1.94
TS07-BH-9708,bus,4.3,91.3,2349,0.649,0.04,clear,3.75
TS11-YW-2065,ev_van,26.1,69.2,735,0.538,0.04,clear,2.78
TS09-NE-9934,truck,33.9,93.9,3620,0.41,-0.0151,clear,20.71
TS10-WG-7435,van,36.0,32.4,1615,0.653,0.0755,clear,16.07
TS07-AQ-1615,truck,29.1,29.3,1360,0.91,0.0641,clear,20.17
TS08-UM-4387,bus,29.2,37.4,2285,0.309,0.0625,rain,21.36
TS08-RY-7651,van,45.9,77.3,1175,0.128,-0.0159,fog,12.0
TS08-KC-2290,truck,19.5,27.5,5462,0.676,0.0582,fog,16.35
TS08-KZ-8838,ev_van,16.5,28.3,1536,0.59,0.0401,clear,2.31
TS07-IB-1563,truck,51.7,46.2,5786,0.906,0.0713,clear,38.43
TS08-YE-7125,ev_van,42.3,38.4,2003,0.743,-0.0084,fog,5.02
TS08-OW-8461,truck,30.2,65.7,5403,0.397,0.0696,fog,20.23
TS11-KB-9865,ev_van,18.7,85.9,755,0.633,0.0954,clear,3.06
TS11-WM-3524,van,10.8,23.5,1606,0.862,0.0821,clear,5.97
TS07-JI-3481,truck,5.1,57.4,3839,0.347,0.0873,clear,3.01
TS11-RF-6753,truck,51.6,19.3,778,0.014,-0.0109,clear,21.02
TS10-NY-9691,truck,36.8,30.4,7177,0.626,0.0436,rain,30.17
TS09-MF-8052,van,5.6,37.7,456,0.026,0.0096,clear,1.19
TS11-RF-5663,van,12.0,60.1,2934,0.937,0.0454,rain,5.84
TS10-BP-6916,bus,18.9,58.1,384,0.168,0.0648,clear,9.55
TS09-QX-2123,bus,18.0,65.4,4432,0.374,0.0696,clear,13.02
TS09-UV-5202,van,34.3,80.0,1005,0.946,0.099,clear,17.0
TS11-IL-8414,bus,25.8,27.5,5447,0.08,0.0949,clear,23.51
TS09-IO-6596,van,53.3,73.7,2507,0.004,0.0097,clear,16.21
TS11-QE-1475,bus,44.0,67.4,345,0.104,0.0899,clear,22.42
TS11-KF-3004,van,54.9,18.6,261,0.986,0.0861,clear,27.57
TS07-FU-6894,ev_van,52.2,40.6,1587,0.972,0.0668,fog,8.2
TS09-AR-9720,bus,55.5,14.3,1068,0.385,0.0109,fog,39.64
TS11-KP-3688,truck,58.9,19.5,310,0.743,0.0026,clear,33.08
TS11-XF-5379,truck,20.8,35.6,7749,0.736,0.0323,fog,15.32
TS08-PH-7261,van,15.0,32.2,1972,0.1,-0.0153,clear,4.02
TS11-WE-2167,truck,12.4,86.7,284,0.235,0.0141,clear,5.76
TS11-CK-9942,ev_van,38.8,86.2,1328,0.889,-0.0112,clear,4.93
TS09-AZ-7373,van,41.8,60.0,641,0.166,0.0429,fog,10.93
TS08-PP-5972,bus,8.0,73.0,4870,0.521,0.054,rain,7.01
TS11-UG-9931,van,49.8,95.0,280,0.244,-0.0066,fog,15.81
TS11-BH-6530,truck,47.6,46.0,3093,0.558,0.0849,clear,27.82
TS11-SO-3753,van,38.8,55.4,866,0.197,-0.0084,fog,9.01
TS07-XN-5112,truck,27.8,66.0,7851,0.216,0.0275,rain,17.31
TS11-EG-8688,van,11.8,88.4,419,0.047,0.0401,rain,3.79
TS08-YW-1895,ev_van,31.8,78.2,1856,0.99,0.0499,fog,5.81
TS09-TM-2934,van,12.1,17.3,1538,0.113,0.0183,clear,4.46
TS07-AE-3345,ev_van,37.5,71.2,2078,0.416,0.0656,rain,5.61
TS08-WN-2270,bus,20.7,32.9,1443,0.418,0.021,clear,12.23
TS07-DI-7650,van,17.1,33.2,2595,0.304,0.0103,fog,6.07
TS07-KL-2336,van,28.1,57.4,2861,0.794,0.0344,clear,11.43
TS07-FD-8150,van,36.1,69.8,797,0.338,-0.0064,clear,8.97
TS11-QT-7847,truck,23.9,25.2,2093,0.625,0.0959,clear,17.77
TS11-CZ-5122,truck,57.9,38.1,7717,0.543,0.046,clear,40.75
TS09-UM-3391,van,3.3,71.4,1416,0.864,-0.0027,clear,1.11
TS07-EC-4435,truck,55.0,24.6,6715,0.819,0.0755,clear,53.81
TS10-IP-2669,van,3.0,82.5,2559,0.218,0.0664,fog,1.38
TS09-YI-5347,van,15.4,49.9,1070,0.75,0.0317,clear,4.97
TS11-PK-2089,ev_van,59.8,60.6,611,0.793,0.098,fog,8.02
TS11-PB-5997,truck,44.5,18.7,3059,0.919,0.0401,clear,37.33
TS11-YF-4710,ev_van,39.7,91.2,1561,0.963,0.0055,clear,6.78
TS11-UO-3737,truck,44.4,87.3,4077,0.737,0.075,fog,40.24
TS10-PN-9341,bus,26.3,27.8,4473,0.45,0.0914,rain,28.44
TS08-QB-7399,van,47.7,67.0,1737,0.293,0.0115,clear,13.5
TS09-WI-9327,truck,11.8,77.8,6483,0.865,-0.0192,fog,7.59
TS09-FE-2762,truck,48.3,22.1,1011,0.916,0.0531,clear,34.12
TS08-OW-9958,truck,56.6,59.9,3625,0.098,0.0679,clear,27.08
TS10-MP-3977,bus,51.9,82.6,293,0.554,0.0113,rain,31.96
TS08-NV-1579,van,45.2,54.1,538,0.129,0.0956,rain,14.38
TS07-EF-2340,truck,40.1,88.7,2786,0.252,0.0001,rain,23.47
TS07-AJ-7499,truck,32.7,16.0,7232,0.383,0.0761,clear,31.24
TS07-IZ-2516,van,25.5,88.3,1264,0.311,0.0852,clear,11.21
TS11-NS-3910,truck,52.3,93.1,2333,0.716,0.0005,clear,34.19
TS08-KD-3839,van,39.9,24.9,2078,0.079,0.0402,clear,14.89
TS11-AO-7194,ev_van,27.8,47.8,1818,0.614,-0.0166,clear,2.8
TS07-CO-2972,van,47.7,63.5,1548,0.581,0.057,rain,18.24
TS11-ED-3981,ev_van,6.1,86.1,864,0.787,0.0456,fog,0.93
TS08-ER-4122,bus,49.3,25.2,1951,0.097,0.0734,fog,37.48
TS09-GC-1550,van,49.2,39.7,720,0.333,0.0402,rain,15.17
TS07-WG-3749,truck,16.0,78.2,3028,0.697,0.0225,clear,9.33
TS09-CP-5693,truck,5.1,46.0,1512,0.712,-0.0036,clear,2.23
TS10-DA-7957,van,43.7,62.2,2000,0.45,-0.0139,fog,12.73
TS08-BO-5181,truck,14.4,58.5,7179,0.462,0.0435,clear,8.5
TS11-YO-2430,ev_van,59.8,92.8,785,0.965,0.0903,clear,11.42
TS10-FV-6403,van,3.5,23.7,878,0.326,0.0719,clear,1.4
TS08-ZN-4472,ev_van,16.1,90.7,2266,0.15,0.0272,rain,2.63
TS07-QH-2370,truck,5.4,58.8,4631,0.953,0.098,fog,4.31
TS07-QX-3273,bus,47.6,87.0,4433,0.81,0.0021,clear,41.98
TS08-PD-1797,van,36.0,21.8,2690,0.237,0.0997,clear,19.44
TS10-NA-3136,truck,51.4,65.2,5387,0.857,0.0076,rain,33.92
TS07-RR-7728,bus,57.9,81.7,4506,0.252,0.0002,fog,38.85
TS07-WF-9930,van,37.8,77.3,1283,0.827,0.083,clear,17.92
TS11-LU-7034,ev_van,16.2,12.8,2358,0.629,0.0363,rain,3.63
TS10-AC-9144,van,8.3,49.5,2171,0.483,0.087,fog,3.69
TS10-QI-4791,truck,52.4,21.6,759,0.928,0.0698,fog,43.64
TS08-LQ-7821,bus,17.0,24.7,3652,0.809,-0.0012,clear,13.51
TS08-VC-8270,van,53.9,70.6,465,0.13,-0.0054,clear,11.82
TS10-NJ-4339,truck,53.1,91.4,4273,0.706,0.0336,fog,43.72
TS08-YA-6707,bus,38.8,64.6,713,0.79,0.0474,fog,23.36
TS11-OQ-6384,truck,37.4,20.5,5092,0.541,0.0308,clear,28.25
TS09-QX-7416,truck,57.2,32.3,3760,0.276,0.0054,clear,27.97
TS11-OU-8877,bus,46.1,43.4,3408,0.234,0.0061,clear,25.11
TS08-WR-4979,truck,41.9,22.4,5262,0.974,0.0412,rain,40.89
TS10-ES-6189,van,27.8,82.4,901,0.437,-0.0183,clear,7.57
TS11-QN-5709,truck,30.6,28.1,2692,0.519,0.0327,clear,19.48
TS09-XU-1837,van,25.2,22.8,1550,0.598,-0.016,rain,9.71
TS09-HE-8791,truck,56.9,72.2,4617,0.101,0.0848,clear,32.24
TS11-YK-4832,ev_van,39.4,22.5,2324,0.081,0.0544,fog,5.84
TS10-FB-4782,truck,47.5,46.1,2945,0.198,-0.0008,clear,17.53
TS10-LF-5675,bus,5.1,54.8,3632,0.065,0.0722,clear,3.16
TS11-HK-3813,truck,51.6,18.7,7396,0.898,0.0391,fog,53.0
TS08-RJ-6595,truck,26.8,58.1,5799,0.148,0.0413,clear,13.31
TS07-RC-4395,bus,45.0,51.9,2104,0.227,0.0107,clear,20.92
TS11-IS-4163,van,5.3,67.5,1361,0.537,0.0273,clear,1.67
TS11-YX-4556,ev_van,54.0,30.2,2221,0.896,0.0854,clear,10.61
TS08-PV-5705,truck,40.6,41.6,3614,0.049,-0.0023,clear,15.15
TS10-WT-4321,truck,29.1,66.8,2166,0.216,0.0548,fog,14.04
TS08-LO-8584,van,20.3,15.0,1665,0.717,0.006,fog,9.96
TS08-EI-6348,van,20.7,21.6,721,0.519,0.0334,clear,7.65
TS08-KG-9871,truck,20.3,35.5,4740,0.595,0.044,clear,13.34
TS09-SN-1094,van,10.5,20.8,2976,0.017,-0.0054,clear,3.71
TS08-VN-7327,bus,29.4,15.3,5822,0.867,-0.0106,fog,32.95
TS10-OP-3124,van,28.8,94.0,1919,0.579,0.0381,clear,14.56
TS08-DH-6654,bus,26.5,49.8,5340,0.834,0.0291,clear,21.51
TS11-LP-8753,bus,43.1,56.3,4928,0.964,0.0905,clear,42.22
TS10-GH-6737,truck,26.9,33.2,7615,0.732,0.0638,fog,24.26
TS08-GP-6726,van,8.1,12.6,2645,0.031,0.0876,clear,4.33
TS08-BT-4524,truck,51.6,74.3,7219,0.712,0.0914,clear,46.61
TS10-EI-6452,van,27.2,72.1,843,0.563,-0.0177,clear,7.12
TS07-IS-7943,van,40.4,92.7,642,0.104,0.0856,rain,16.93
TS08-CA-6005,van,56.0,13.8,323,0.27,0.095,clear,23.24
TS10-PK-1198,truck,46.7,23.4,5343,0.169,0.0343,clear,29.84
TS08-AM-3773,truck,33.7,71.1,7481,0.925,0.0563,clear,29.0
TS07-PJ-9662,bus,34.1,39.4,5964,0.795,0.0215,clear,27.5
TS09-CS-7327,van,51.4,17.3,2587,0.701,-0.0082,clear,23.35
TS11-SJ-7024,ev_van,49.9,37.0,2111,0.763,0.0115,rain,7.02
TS10-NU-9700,bus,13.2,19.3,3210,0.601,-0.0103,rain,11.0
TS10-NM-8543,ev_van,38.7,81.5,1240,0.855,0.0384,clear,5.3
TS11-GA-8255,truck,52.3,84.8,5194,0.229,0.0584,clear,35.12
TS08-ZA-9189,bus,48.8,64.9,332,0.251,-0.0194,clear,17.99
TS10-HA-8614,truck,10.1,44.0,6396,0.592,0.0075,clear,5.83
TS07-CU-7098,van,27.8,75.8,2041,0.81,-0.0111,rain,10.62
TS07-IR-6927,truck,32.5,64.4,1526,0.836,0.0959,clear,20.66
TS08-KC-1081,truck,17.7,77.7,5158,0.976,0.0764,rain,16.36
TS11-GY-1381,van,41.7,54.4,1879,0.762,-0.0163,rain,13.68
TS11-LU-8559,bus,30.1,91.5,4770,0.233,0.0777,fog,32.39
TS08-TI-8099,truck,20.0,36.1,6732,0.231,0.0793,rain,15.28
TS11-US-4347,truck,22.2,62.1,2177,0.446,0.0766,clear,12.26
TS07-ND-5575,bus,51.8,79.1,4924,0.65,0.0854,clear,54.22
TS11-CX-6382,truck,52.4,86.2,1620,0.513,0.0362,clear,30.64
TS07-SA-6498,truck,49.3,90.6,3275,0.067,0.0087,clear,26.52
TS09-TJ-2069,van,55.1,44.8,1579,0.482,0.0845,clear,22.52
TS08-TY-2873,truck,57.3,70.0,6478,0.817,0.0802,fog,46.2
TS08-WI-3204,van,31.0,36.1,2723,0.24,0.013,clear,10.3
TS11-MP-5384,bus,8.5,65.9,300,0.635,0.0497,rain,5.09
TS10-GT-4255,truck,48.6,27.3,5951,0.27,0.0468,clear,33.05
TS09-EA-6130,truck,39.1,47.0,7045,0.556,0.0385,clear,25.91
TS07-XY-3849,truck,24.7,88.4,7644,0.701,0.053,clear,23.68
TS08-NF-8756,truck,58.6,79.3,2290,0.207,-0.0099,clear,24.67
TS07-LE-8480,truck,22.3,53.2,1549,0.74,0.0346,clear,11.33
TS07-LV-4961,ev_van,54.7,24.2,1348,0.677,0.0136,fog,7.66
TS07-EP-2124,van,36.8,45.1,2723,0.313,-0.0197,rain,11.32
TS08-PJ-8445,bus,5.1,23.5,2031,0.895,0.0423,clear,4.52
TS10-DV-9189,van,52.0,17.7,1614,0.781,0.0238,clear,26.23
TS08-JK-4826,van,46.4,87.2,2988,0.521,0.0317,fog,24.28
TS09-XQ-9065,van,39.6,52.8,1477,0.083,-0.0066,clear,9.04
TS08-NC-3490,truck,38.0,19.4,5100,0.441,0.0407,clear,30.68
TS09-EY-3443,truck,15.5,71.5,7966,0.33,0.0124,rain,9.23
TS07-UC-3920,truck,15.2,18.2,3065,0.262,-0.0199,clear,7.84
TS07-SV-2756,truck,4.7,44.9,2329,0.644,0.0736,clear,2.72
TS09-MR-4168,truck,11.8,31.1,2405,0.922,0.0553,rain,8.84
TS09-NA-6128,ev_van,22.2,25.7,1619,0.147,0.0433,clear,2.82
TS09-ZN-9098,ev_van,33.8,56.3,574,0.742,0.0546,clear,3.78
TS08-SX-2383,truck,10.5,71.7,1483,0.622,0.0188,clear,5.05
TS09-XO-9032,bus,34.8,52.4,1709,0.667,-0.0052,fog,19.01
TS09-XQ-5310,bus,18.0,80.1,3337,0.845,0.0228,clear,14.03
TS08-EH-7788,bus,17.5,88.1,5096,0.375,0.0747,clear,16.92
TS09-KM-4100,van,57.0,79.0,1682,0.58,0.053,clear,23.6
TS11-KM-6031,truck,59.6,91.4,6305,0.277,0.0749,clear,50.58
TS10-IB-7208,van,49.3,89.1,2881,0.284,0.0883,fog,29.66
TS09-QO-5579,ev_van,6.1,81.1,1902,0.513,0.01,clear,0.83
TS11-BC-9427,van,44.5,36.3,2000,0.007,0.0897,clear,15.79
TS11-KO-5044,van,13.2,26.5,223,0.248,0.0595,rain,4.31
TS11-LT-4284,bus,35.4,72.3,2801,0.152,0.0473,clear,20.29
TS08-RK-1125,truck,53.9,82.2,2291,0.12,0.0404,clear,26.96
TS07-WJ-1921,truck,24.7,80.3,4197,0.385,0.0362,rain,16.27
TS11-ZM-6652,van,55.9,65.4,2863,0.104,-0.0111,rain,16.45
TS10-BH-6061,truck,43.4,80.9,2699,0.154,-0.0134,clear,17.8
TS09-IA-9576,van,20.2,70.7,650,0.669,0.0197,clear,6.4
TS10-TL-5562,bus,8.4,67.2,4990,0.651,0.0044,clear,5.84
TS09-LR-9961,bus,49.5,15.9,5945,0.945,-0.0096,fog,57.25
TS10-RA-5624,truck,29.1,50.2,6285,0.92,-0.0171,rain,16.48
TS11-KO-3920,ev_van,7.1,14.8,518,0.874,0.0974,clear,1.4
TS07-SI-6290,truck,8.9,19.7,4495,0.691,0.0055,rain,6.77
TS09-WY-5981,truck,58.1,56.9,3360,0.267,0.0982,clear,32.55
TS07-PX-5295,truck,16.9,15.9,5141,0.178,0.0453,clear,12.48
TS09-TL-4734,van,58.1,87.8,2072,0.949,0.003,rain,28.42
TS09-WM-3943,ev_van,41.8,49.4,2056,0.96,-0.0026,clear,5.04
TS09-SX-9035,truck,20.1,70.1,2073,0.504,0.0041,clear,9.33
TS10-TL-4083,ev_van,24.9,24.3,2419,0.548,0.0237,clear,3.65
TS09-SN-2862,truck,47.3,82.4,1875,0.005,0.0046,rain,22.37
TS07-BL-8121,van,27.8,51.7,547,0.149,0.0794,rain,8.42
TS10-VS-1206,truck,7.3,58.4,6665,0.546,0.024,fog,4.45
TS11-YW-5012,bus,16.1,65.8,2887,0.182,0.0432,clear,9.44
TS08-XE-8092,van,52.0,56.8,1573,0.479,0.0401,fog,17.71
TS11-XN-8499,bus,42.7,58.7,2049,0.795,0.0591,clear,29.07
TS11-ZJ-6661,truck,31.6,73.8,562,0.801,0.0997,rain,21.79
TS11-FF-4505,van,17.0,78.9,742,0.862,0.0332,clear,6.62
TS08-TY-2412,ev_van,30.1,37.4,1952,0.236,0.0187,clear,3.12
TS08-YP-2847,bus,48.0,88.5,1502,0.432,0.0969,fog,43.71
TS10-WJ-5353,van,7.6,41.4,2979,0.627,0.0997,clear,3.71
TS10-VO-9623,van,59.7,34.6,2401,0.581,0.0737,clear,28.05
TS10-KM-7268,truck,52.0,37.8,6819,0.999,0.0757,clear,45.61
TS07-FG-8206,ev_van,21.1,41.8,2209,0.276,0.0289,clear,2.32
TS11-VC-3656,truck,52.6,38.3,5807,0.071,0.0447,rain,29.82
TS08-AG-4880,van,41.9,82.0,1505,0.388,0.0222,clear,14.72
TS11-EW-8366,truck,41.0,58.6,7353,0.518,0.0543,clear,27.28
TS07-GL-9492,truck,11.0,92.3,3527,0.387,0.0791,clear,8.31
TS10-ZI-9178,bus,54.6,19.0,756,0.319,0.0249,rain,37.5
TS11-PE-3406,bus,28.7,63.0,3659,0.257,0.0442,clear,17.62
TS07-UI-7313,ev_van,48.8,20.0,443,0.427,0.073,rain,7.51
